Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
HP,2.4939859949069856,32,256,16.14872236550662,4.333433733375353,10259.568047457497,0bac8ddb49676d2fc59551b768b25553d896d24b8a327adcfaeb0d8e57bbc87a,gAAAAABn3ZtIcmcB4XNZxu4MGsjg13Cgyq6dPyRxujAW4PSFpV-whCjksSSsFpGYtE1yN8rONmZ6ude17r5ok2rfwUOXDXkOxNYaZ3DpdXCiWXTONz336N4=,gAAAAABn3ZtIOHvH3rVe-Rze951yVtDJadqwvHZWqVOS9ekhXTxuzIdzK_P_u0cTuA6mju5mSxEVREPMX9S8TQdL5PC9UEdbKw==
Dell,2.185538005871675,8,256,15.702634334103497,4.467017334370542,9469.108520618654,610ba53739f12aadcd205e512dd8f3d8458c12c7bbbc2b9f499388be35c6ed44,gAAAAABn3ZtIiVkE4ac8EVOVHuzdF7GwJAuV6eOrwxNWItUdCBhm9hU_1mT_CTpCOORke3QBB5GQOlGWSEhR3TgsfLwJhdqEkvE-BNVUtsL1_3Fd9pxxbqE=,gAAAAABn3ZtI30ZPj8QYxvmsfLMuSvxWeQQpXJpx7wiWp11ga2nUE71Xt7qXcoriBhAcLA1kWlLMX-fdv3npDQkj65FH9_E25g==
Asus,3.9599441198995695,8,1000,13.573909591045345,4.708291363893526,31967.51364293197,3522da6737a2fe7f2cfe143e086e3abca7451285cd20c3d0d25abd87ddb2009e,gAAAAABn3ZtIVo25XNixqljlBVN6KSuFGhuqwtHwj5iNu-7_UY4RF4I1Qxs5XN1qslMHQLQ8XugBljAzy-eEW02cTs--_2-eNlfxxzUqyFM170rfItLzBK0=,gAAAAABn3ZtIWeD8nDs26vtQldzfIx6nZdcM0LSBxa0IIEQcEoj9JHdQ06nssDFUY6XEPOjnLXGHFX649WpgetqUKyECWjB0fg==
Lenovo,2.5233350157876075,16,256,12.206390912299671,3.5746999601775147,9852.218947732548,7fc73a3e2239acb3e25066a625038180e3af2953fd5abcfa45383029a5886e67,gAAAAABn3ZtIudT-WligVrE6t5SQ4qAy1Gx0diIFGby9hMpb2dUUD0WF2xeRFZzdeDuEVLMolu0GpWVeysEdHYfIyMjXNZGplwDBcK7CDqlvS3cgGrHS_2w=,gAAAAABn3ZtIf1SaCtV6T8zBc5U6XFu7UOMARIZLFj5xbPPhI3S7ITPVrMUp6DXg0icTantJBo90ZyLpZdmhZQa4G7yqGpPtXg==
Asus,3.735248009197836,4,1000,14.085206240056037,3.353579574352171,31588.887165963664,c62ee875e37fcb69d7ce3d22a37367b4b0e983a2084c99d0d14891cc7c473837,gAAAAABn3ZtIgIGcV2Fw1LGsDnGigbQlCmuucBvU6po4irqEaZXV90RSRPoiyVLj5mM5SZMnKL8YbTsH-hikl04wFACfwa3tY86QsAHxcqFm9--IgpK_2_Y=,gAAAAABn3ZtI4OSoXKHzrcY25lSHqou7vcNrJVftozVXGZVCgqj5wsAtysKokNmoO7xAiS9tv3LH2Fb_qThBbd9JGpURNy_hOA==
Asus,2.074886514727716,4,256,15.4173732951713,2.9911744209968494,9059.269729482983,914fe73b19bf4164b0df874d227da0764854cef47ba7663494d2d0b9d460909d,gAAAAABn3ZtIQy9tA46_cKVCnBCpwcDgBsL-r5SONrqE1J_4e30dZXuKpP8XMI6dJ5yrY7Gc7CUTO0_-5tzqaz0VgQNVSoj8qe9U1awNew0pxguFIMPzoHM=,gAAAAABn3ZtI1fUOg-ApZCtC_HADHVMKp8szbt0TgzGJ_bCZ1Wbedq3if190-C1-aXrhfZ4LpMto5VbkPrsGcfTfddJWPK99Zw==
HP,2.032761760062708,32,256,13.618517592377556,3.767643843043567,10740.17439367292,09882cce742dfecd9f7a0ac450e936dc0f3db3c371adc1de6e8eb32e2339571e,gAAAAABn3ZtI9nQDepta20XjVrjo2ePuqIUkF9PbzUqP0eu2IK6XvxuKbAmdTwiVRU3y3g8nhrUz4aCCOIHqXWneBqgNfUgb6TRM5xF3v_xs8iNntVLd8I8=,gAAAAABn3ZtICeIbFy-TxSDCLqCKq6gqntQR-u3ia_-2ohcgmdB9ZwsL0hmqbl2fiuVLNQQ9BtYV33rnBjZtOC5UF-YaEpzMPA==
Lenovo,1.5778352072112785,8,512,15.000631458703385,3.3628351903694678,16841.407279690808,93daec388ca3442e125f8e4f41f644fef9b62cc15e23f98a0411965a50f7a251,gAAAAABn3ZtIHwHgEXM-kDc5MlR579onCZ8XuNezrP2riuVzqEMadOU6EpxCUa-QXySJB4N1lR4ad96ynYXgkRxWzW_mttwH1X3st-bJU_Bp2HMOxxtdVOA=,gAAAAABn3ZtIKyQ8uXWy7hcxulD19t8NgbXZ5Vfj7wOyqs2O8XC0I-Iw-lcsdsEyYYoNPTldpSAWyJffQ9im3gkqVHnAV6ZSXg==
Asus,3.129167063439713,4,1000,11.565964557746264,3.354696759816725,31685.19704607659,8412e3ccdf64e0df7e13835a6a879bf1ac639b134265ed393939ea212fc5b83d,gAAAAABn3ZtIX8wa0V_0cua8yWlDtv94tsCfCul8rZecnSJr7ICSd5vMfdaEd2bHoGI0RVRQchK56oEqYjuQt2-0mV_3d95Ov_muJjvRo-HolQI1whWSxpo=,gAAAAABn3ZtIvDrdMBuls2LTp0YwzEz8tKEzYmI6Cke5spjwMG00rr8yKSN_hTiWzoKoAtTeunOL7Fo7ozvDhJTJZBlEvmc_ww==
Dell,2.421315859309403,16,256,15.48802841822842,4.810783591193417,9602.42464377117,c6c666ded2e79bd4b077ea815a4a9202454c16c208382e44aa0d722d6cffa059,gAAAAABn3ZtIKg-z-npI2fjMtwEspGMa5ZZsWpO8ZQOlJZ3jWJUk3hutc6kH3jzRPaykRj0-3EzInYSuSHuBWdgk7Z-4pxdHuVKl82c0uv1LQj9gCSFT-Sc=,gAAAAABn3ZtIKwrS_x0NgxrUfHLBSvIch4J9UAXVdD4WgFllmT44byCWNlrneXAvFe8XwwoAoUUd3A10levv_1mHtfU_TKGQ9w==
Dell,3.660895624599093,16,1000,15.876281719358373,4.95209454283739,32443.387282551463,0c79c6b9fee68cfd2a09f2379de9901d0511ae5cf268a4d5f9406e223d6776f3,gAAAAABn3ZtIxnDrG3R40HWJUVuiT7B4jv0Aioth1ZHvFauVSlO7jrH6WnRKwWvj3v1fXJCfoTcS_H1u-DP-JWmaxigOYAeMgl-k6U8717GdFb3s9zIgV9w=,gAAAAABn3ZtIPShEqtdEbKnSgBNe5acXcjgsMWps6gbA8SY0553cMUkIZGMq1A2jPaplaweXoXFTi7ExWDND-IeSPT5u0vRzyA==
Acer,2.683024766728893,8,1000,15.241027134683248,4.389453167988743,31587.74709239849,bcbc94cd4d546d23aedfc7aa36e3f95948c789fccabf95856c3fac6050ebbebf,gAAAAABn3ZtIrOKR0lc777P6IGBNCyy4Meh63VZA8VaIMy8rVep9e3g_oVYth_lQ1SWIn5SP9m5zYiX-TrLqaYvPvzf3HAZsQRdEhScpLkXv9jSr2KqcL_Y=,gAAAAABn3ZtIKvM-TujWBofUnwejyWrlNIJCDtW2r3UuOVqsJGtYry-Ifq0k9GgiRqLYxYsCVPA59ufcvsVjvIgFfZtQVbmBVg==
Lenovo,3.920483569786804,16,512,16.803581525158194,4.270274270740785,17358.181126541185,54eb4a6cb65e259f582b3a9f9717e02466e780c8f478ec18a00813b2b0762d30,gAAAAABn3ZtIiLGjX70TnoNIMJNwASdSeDwmeqvD6zliBtr43MsyYwCUy2e8xScLQS9N20ZJ1ejYxiuiJzL-A0gpfIJGMbMMucPIOCgq7orlMRLgVc-Ha1Q=,gAAAAABn3ZtITw8FbcQGntwK_IV_a5pJs2Zc8-6WXz_7Vd01bT1CYcBTEUNmgTY4zSP1Es3W-l9DHtUUWoXD6Or3qEwz7V-vNA==
Lenovo,1.963813789257803,16,512,15.959912344763843,4.041674485337304,17330.027682309257,970c575cca7237360a1c44bf4c032cac7c141d81f60afc571d382058364ca8fb,gAAAAABn3ZtI9FWTGYbvJBUntJ-pw6VOJiy_68kXYEXJuw455A64aXr7xeKDtWjMTDA1YZ7c8oxYoIpCztxvNcHP41aZEpYCFEcbtm-V5TStQKEbPjlEbB4=,gAAAAABn3ZtIyoFGlXk2gpw7wG2TQ67UZw_niKwketoKHDc1jEuAJm5WvZDmPB0S1fUkV7rgpo0FgtMqLEia2XE8ZbkcyR0jKQ==
Acer,3.671557919889027,8,512,16.41856236725923,2.498224557000541,17203.63995723219,220d2afbf120a4741598a778596a8e3342c600b439cd9dffc5999c411a85e408,gAAAAABn3ZtIvBKSWpgFEU1JOG4Uea0rwTXd5XWPCNM0KvGgGHrF-eEn3F6eRsGKcaRsJA5xtX25M5JWYklk_aBmUhqFswsWOses_xUpDKzA12b2wNq1ka0=,gAAAAABn3ZtISI6vlXvYjZeUS5nAazvYdzk9d7f_LiHFCdwt_39iVMLWwZP7kJy9179BXYEaaEqQEjwak-ssgVF0ybyqYw2Ohw==
Asus,3.4414921319793543,32,512,16.601426500745887,2.177317462626964,18133.59750990507,c64558e714410f3e184f602f5f26da5208c44a91bdfffdd411a4d157a12965ae,gAAAAABn3ZtIJsylSrVsCOf842rBTBIvjDs7V8TUFaX7m6KHmSMRZLZO6EE3dEjfrDbBXQEMVpsY40QDkwTJsxzVRAhSzgmPBTsdbKzdlR6MehbK0LZ-w-k=,gAAAAABn3ZtI-746Iya2IAI44R6rvY-nA1TE9RXQC8iAsxj7TKk1mDB_Dusr9tPps5s9MRcQqSkjHcnxl_iEw3UdPv5hQTAuqw==
Lenovo,3.42730461161013,32,512,15.80808795124285,4.07217894533979,18459.19946222812,223baffa9ea3740b77abb605222d0608cba7f334b3156172dc8aee62d8b8837a,gAAAAABn3ZtIuKaeP6AuSX03bKmfg8VQAh8OFjdLG3tirDb4pmMkzCnVZILw3xGgiTHvFX30LM3DN_1RURFjXXWun7dkZsTRr46KxdHQ49KSxnK600xqbCM=,gAAAAABn3ZtIzppcUIlfnJbzEKHKoMFj-ZWGBeBUE4HKHJSC3wYPSyMTxA0vGU7mcKdaN_qa9bav5B98Z2UH0iRDXQ-u0sg0IA==
Dell,3.611958070292219,16,512,15.045553052038994,4.186358666769728,17462.733791440864,bcfc697c24c1f5a32686c699c1cb253cf8a2178d4e9240ad2146514633cd392a,gAAAAABn3ZtIsX5KcLWZB5u0PIX961bJgd33ovYdyymPpKuYto9vZtMoa3o9B2ZEsgnhsnjWwmZkIKky-GROIC_qITDsiwwosjeC7E1WeLXB9CdgnvVlR0Q=,gAAAAABn3ZtIgHpuzs-wWKYz3yXABgBlFFY40hGIwuipyzHFQ0fTuLoORi0_wcyxOqZuj8U5zx74cvmQSdScLe2UfeZDy-Jzbw==
Dell,3.4025599773574973,32,512,11.034311488164736,2.1409189732944194,18958.317291194384,0be030bf25f92d13b875285b853668e3a4bb2204763035c869b79e781af67e5d,gAAAAABn3ZtIBfMGO4TTn6Xxow-6W0kqp3hF_XbReTfdrO-n6yQiaJZduCIHw-GFIe1WWem6Ejq0Stx_wGUsy4J1kx2WlEDnBPQjpidT8vHucVGU6qXDEwA=,gAAAAABn3ZtIuqD6DVRSPWPejK2aQ3MnmK0M5osfB_aujlHCYbQrfY7gZDiE2bp2h76ttwzNNhj-MPctjmSwprZUOj3gMSTgzg==
HP,3.0655508040785384,32,512,13.794954519338749,4.784155250686545,18008.279252012882,73fcf44cb835e53f60fe1797ec77f9668214f83a8981b3e3994936477b73f5b4,gAAAAABn3ZtIburIQR2wtyNbVrsNX4PnZbPte--kZs5xz5iGy81LzIK_x7ZL1eEfVheNXPy_k6rU9ugUYP7rIWWRDCik_juwsqafnWg6yIZO3z7y9g2_Ik0=,gAAAAABn3ZtI2z9Y_EYF3IY7c0x_dEV0AvO7o1rh85XCmI7VUpr1HIUSZsySfijd8gtJRqpDbdT6ngxQgM-QZZEjZIwz-BGUdA==
Lenovo,1.828112194205969,16,256,14.426973791734166,2.2734219183340327,9368.84270700251,d7697f50391e1c16b086f8fd3efbc73bf2ef2cc0fe9b2463999714f3edda38de,gAAAAABn3ZtIh0qFQN5NHri1NRAyY_OJc3uoKKW_DfJT67DPLWjMO52ueUExzwygUoUPnd5hiQ0XjggKhtpyDoNyWvjkiQw7gUILapdcqwwGDdZJSr_PXi0=,gAAAAABn3ZtIUeOG-_bzZGM_bd5saHH8kaDl5k0sdlZzZhHiLWEMNmKdCuxCnZir3KUk3w4p-ZGsBXAh90jf_KeGglGYihb4iQ==
Asus,1.5813154487281298,32,1000,12.824181634687998,2.8577016013136074,32818.0799277558,d5abb8ed1073b6378bbd9ee2474c1d6e08e149df4bbdb1f7df03f76fc9936dd4,gAAAAABn3ZtIabXjuqsXSGsYiXsCAFvOfERzI8DSa5587WHKMCYPdpoCRfhJF7NJVBmu6zBkdQqang6FIKgzmZXoGUOcit8DzExu_3JNDAuU2W5Qmg9z_yU=,gAAAAABn3ZtI_NDtt-qZDVu5sVTa0pBWbdpWiCqR9AqH3Z87hfsTqYcqZKqwMevv73wRLSgfeXq0cYPSSA0JczhoydArtgtIXQ==
Acer,3.802119619539217,16,512,12.908626681420833,4.017169438396113,17611.820387024287,8b0e35d7df7c3768ca5ed03f6862b140ab992e79aeb5961e8416df43c1235245,gAAAAABn3ZtIMDUOBWTZofW4NxQLLxiuuHEr8MtUDnbAz4Pvl5_R5hnnpTIMDgunzD8llNkxBh44zghthfRoQrqquD7UUgy6bOQLM0rlsl2ByAjuG9SfskM=,gAAAAABn3ZtIEMzaSbQ779lItrGbLXIuP-vCL8odsyw2igHohBFecJ2Ffdrhp57N1LfcaBncXGmnM2h6irzfN1xifUg3Np7T2g==
Acer,3.041625786301845,4,512,16.76695649426099,2.5096177832134288,17148.4085711659,2a97672083ddacfdc7c2f3338e92faff569b624f43ea896ea2fe425d80d381a7,gAAAAABn3ZtI7IPrgF75O8ajqscqeMyLwUOVW55HZ6AcDtAjx05m_wrtTo3a6V0YXSjVgfhHD5WEesXdG6whjutug_MXWx5vNCYfWKYtdH5Nrjnjgc3Hr48=,gAAAAABn3ZtIziQy1f_CJPHmkqS2VDZAIUxyNGfNwlxeJxDWyXzrBNvt3ny0WSj1sycdSrkWZ7BFRaJeo2KKaGK5u0XvO2snCg==
Asus,3.491343227440441,8,1000,16.350265191216476,2.166247665326733,31979.68968343873,4471a796cdfa65c99139b711a303a728aa49b169fafd7ec7c42975944014a2cd,gAAAAABn3ZtIC2-GdQHaMUveJ20UwLip9XMnSq_S3jjvJ7Y_0vZ-yNuRVI0DTUF6UtcUxEXPQ30H9drj5Z4MYF9uPN4JZ-__RvyERiiZjHCnIaRKEOwBXQY=,gAAAAABn3ZtIQ46bM_RfN8Wp5QEs6DhBok78C8jXxHXVdeOjhKAk6hDF9aJ343dSFi0VG8akGc-dVPkHcu9-n_H_QTO83QBguw==
HP,2.7038058787813752,8,256,16.095074033010224,2.9934394674924496,9296.26683615532,e8f92a4d9e8fde97e418d2edc4f07224cf93c2e8207308f923926fc59aeb9d16,gAAAAABn3ZtIdKCGxrB_-mJEG4L472Yl5YGoA6F6EgRH_e08ctsEBm9VH-UjdQ3QYogNT4yrP5YxYZt9wGTEC0Z1J3k9aH_v6C6J6skt0ZuH1EOsK8R_4u0=,gAAAAABn3ZtIo-fvIjVshqPf1R6pzD3easNXi1--B6rqazCajVTjFlEwFKVLk76vdoZqJWUyNEFqxJUPj2zEJB1QHqb2daCHcw==
Acer,1.7932704724059862,32,1000,13.436070810236664,4.297914724565537,32408.57788482435,a2b537742a0fd8638d45854a37bccdb5cad8cddac281f11d50ef512e4bfb8993,gAAAAABn3ZtIknoAx_nRBnYbiIRAC3pLc8AWX3ryydZtvEaQ18aEkSM5j6HcJT_KwPg0IUmq6KMxOFzL-nxEwLWQOeMd3a69GicVOc-BVljfGVmLcZ8kTIE=,gAAAAABn3ZtISidSy0A522hrUDZbn-S1HaDW5KycccSGMO9_W4WFTgzQ5V36_L24WGw5KvdZ_lqEUfkakSCsvntpHqkIPo8rAg==
Lenovo,1.812964480506376,32,1000,11.082191302453488,3.241036036955781,32866.042977926394,30ba1aa0ba990fd3b23942482a3cd1573ae5c71409528bef6e026fb35245b237,gAAAAABn3ZtINh9tbOntmL4kLrlYPbHzz9S7ikZsTkIoHr_H2N57yTFrD4fmgYLsR71FWB1t53oU-NIDthE0kH8vz4JcWFvXK6WlD8GHiGY_COKvDV8oD2o=,gAAAAABn3ZtITJnT7Zn2X3XAiI1Le9BT5_41YmmNUABaK2AxYfTFggU3-efcR9HJXNSSYpgLa3vVo1O7GS1XPqQGEBBgGJYpDg==
HP,3.2139132180724284,32,512,11.481333478734284,3.958918765723818,18035.130088414076,74e16ce54c7411191d943a5df439d510c1c859f212dff1ec571531cd835dc916,gAAAAABn3ZtIlOMnThJUrOUQPMIhDLUb-AprSEHFNXTHuS802blbUKPNjVLGseT_9Cv9dBi2YRyqOMiAg84P59obfJ3KvmSe3RdoGlvWnaHX59Utgjw3xSs=,gAAAAABn3ZtIaPJB9GTgL6pYE4YTzAwbqKRtp-u_hUrhkwtQ3y3hRvd-EiVmuPjStzdQk0pKX-eKB7X20ZcErdlKVers101vgQ==
Lenovo,2.5757647372486567,8,1000,12.87317820930562,3.73885729168441,31747.00913095184,c22fe635bf41c1b7b261542f79b7d6cc8fbc18fe310ea339f28bec4dd64769f3,gAAAAABn3ZtIahwqSh1nGjwWV8sMQBQiX4LnCVYqCjXucOb5Ycn1Pt82AC1qGGXcD1aGPZuRlqW5jSLWcqViPO5pA-5Bm5DPM9SmEanZc3wMrLZIvZHJbp0=,gAAAAABn3ZtIEMr77qUf8CH8HaSrNgTRDjPFALHFkVQWl0KpzyEbCK0lfug8WYsmcor_7UNZBGh3bNNZDrBqDKFtvXt3Zz96Cw==
Dell,2.001311816750842,4,1000,11.094457477974062,2.066655446076741,31485.28470990025,f33ac8f108967a95dbf1210a8f0703329b68cc3a4c697437e4d5a0aed5e9ddce,gAAAAABn3ZtIMHgPeSmoKzUV6Qr9OH37MicQYoRSAutoi6n_1biqGw2K4xlTePfpJbsqtgOCx11sL_IJBrQzFo_7ckgnAZcVues5DgmXeoFqGc_5f4kb0Hs=,gAAAAABn3ZtIOmiO5O2WITKN7iDePyB3wUqbOl4Zv0KuWikPcNApoYN4ufZVGajFCUJevpLkmexNyXRbTunCWaIiqAxPNRyBTQ==
HP,2.7289863668535923,4,512,11.10289869149119,4.96561996113712,16752.815486783176,1bc28dc278aae6b37526ab3fd1c7c21dc1a816a517a3588a16666d473418d8be,gAAAAABn3ZtIIsAYmzFrf3hgj799x7BVOEcCWHga5HaSiZg68JiT-XqbIwl67YTqa8daiDPMSZQcqva5dMbpsgvrnAsz10uMqvx2-O2w6JjVFlsEswQzFcI=,gAAAAABn3ZtIl6uoAcGTwRe17kOTGsT2euFIdZUSfGABlJ63JLcfmsxg5mlBuUA-nCS3jnRCCoEoBcVBsrCdwBNQRDpLDOq7Pg==
Acer,1.6605223426878353,8,512,16.499619809854465,2.124284266458164,16840.024514932513,ec0030fab2b9012683767022afb231a96082ea6a7c5247a583bccedf6218091f,gAAAAABn3ZtIGyT8pBPtNvM0PxfjSf8p3jaIAN75rWZzLam1A8PVLJ6cB1xokM1cwkCogAEPXoLYQhCRJ_Bucwaak1XCoRvC19qmuofIDC1lCkunivstcC8=,gAAAAABn3ZtI2dEyKaYo95ozW11KCL4BnjMxUC947OBqT63J_ydGyGkGIvAUDxoQDGOTp5YreTcNtanzzoCMUTm6xJTfLGUJNQ==
HP,2.954928504785997,4,512,15.236951012714323,4.903408212945455,16709.94541814983,6735e7cf25d5b135a6f294d88bf13350e1ac6e4220b6b733b963b6c4a1e35c0b,gAAAAABn3ZtIyjBzNwbhlUlI1M0T0dpvsQyPxpTwQcAMKiA9yvrYXUQFSQybA7zQcnhU1OFCoIaEkYKu9NB_5zlnTeUTSxvNbgg68vYDKTje8A_lglNwSzw=,gAAAAABn3ZtIy8GsdlKYTbrpcivO40iAqU1bqMY0eUxJEQs6HaBT-qiv4Eq1WmzNshmuBivqA6JpsgW5K4w0NE1lAqlkvuWOYg==
HP,2.1724835110877443,8,512,12.853735940408916,3.6495925350931935,17007.624039015653,2cf552ad5683cc8f0433c76180096e31c213edb02e3fbcc461c1cf0445297916,gAAAAABn3ZtI3aNJAJRh-fdGjU9roMHQKDvWQC1dDMBCBeqSGEFgkQ6X2LejjYO6df28XnusukNmXGKKR_YkN0pewTxtRJx2iU818MSd60_GDsAP49bPpD4=,gAAAAABn3ZtIrQX8ZSZr8Vi0AZaM2AVxNhfz4QhkQeWQ7b6l0uG0dQ7F5sKM4FynlDnCbHGHL9JfvKT4yjChw9As_vC-FV9vQg==
HP,3.4938977515929706,4,1000,11.79586746560572,4.889477081195199,30976.616362602435,f368d21a570f0ad14c211937ae458924ffac082e2a58897e833250c9eb97a940,gAAAAABn3ZtI-yOrEQzSd1mnlEfWWP7WFWGOImCGjpxup2aPWIZW0Yao-NTbmG7csG_YkFk2KWrPh0zy6Ex2FzwdcuGIc5TYMYpZdhi9WyhG-LG1rOH6pek=,gAAAAABn3ZtIR3ReyFcpBB1zffRGMcCbt4m0BeIZAUVPURS0zKFoRP8rJigQ4CehbYiIaFDrYw58zb7FamblXg7tAViwC1zfsw==
HP,2.2759048973089344,16,1000,14.069814307370462,2.3442607982415065,32156.279925438143,d8d42bd7f7dc0a61756cdafa7c1306b204e72c48086a14bb105e69536f79f99a,gAAAAABn3ZtIYiNhyb3WHHpc3uzR1v91VGGCJ0QC97R_PSXyYn0SaEDMvSIuf6psiBSLYIfHPVSFoz9_2YIfT1i25WFFXa7FHB5e77k0IDGi8m5OVBBCSac=,gAAAAABn3ZtIPSTxoJvhN7d1XydvCfZHokuWDYAjaJR5lLAegX-YxUHvVZGhqGqnTHkQVlT8i5h1TJGjVESIcffssjxj0xOCag==
Lenovo,2.638050372704503,16,256,11.032076965126189,3.47122555755654,9717.434626463002,f4212462ae5b14d97ecb66deb758a865e8d6ac99decfd19399ab3b7bfea45258,gAAAAABn3ZtIMDpGcb_FguwQU2I45ypW0l3sHNy4JabpPx8MlE3bEE5ntFRqOMvGmn5XntTp6kd2TaZc3aDzWPQmxXZWUDlm-8cdcbVMMW0BwS8LYGnOBIE=,gAAAAABn3ZtIQrG1dC5M03eV3Y6a9NEALn7A9h1c0paeRvFjUL-Xx9LEphc1LTRJxI-V8-y_0ye6vDvJDrxnG4i02ksJK-qRmg==
Dell,1.5290513497702516,8,256,16.630482463148866,2.508512275598176,9148.771656517109,420fbc83c5757c84ed1ea795a203b063ee9b2a8cf3f957c9774bd1c8c0a53b79,gAAAAABn3ZtIjBcOrcmcK_4a2QjHbhgo5uVIa5KVoE5BFDWpyTNm3wsD1AC4gctWmAEnLx7dJp3D9yi-wlJ6Fn5-CIvKGJBn-tvcpyYdW4-i9nfvmpQThfc=,gAAAAABn3ZtIBRC5xzxjTDzFVgTQW5vsvV15a0mj0_8wETiJGCWIkC3fDOjdJAMPeID_GBoz5HbSXAtmv2QbrwQt4WErkviSXQ==
Asus,1.6811172194863973,4,1000,13.488890716333684,2.152924631067328,31332.93246684605,df6628cef34bc225ab845068e897d42869c72faf9e7d4657a2e2e3e79ca1c311,gAAAAABn3ZtIsP6hQEwqLMx9hk09KdWmpldzpm7lIHl-KTgqEfBiGZgZYt8HpZjzjDXdZxlQulF-Yn3kQzYZwLQlMYyw0NQoX22DvWfADulTcSOx-MDFjv4=,gAAAAABn3ZtIyNkt5ebNOKdAX8a-M6Vz__Yh7ZLztosq08F1Dx-zOf-iKsjt_WIid_mvGYq8Za-7PVHlBo69LWw05R0-_AVs7A==
HP,2.481233891016712,32,256,13.414009731423995,3.852587345186935,10231.289820993528,55bb3765f3affd7a42817b1108c3cd5428129f1f70e1af76b108ae0b790a9a7b,gAAAAABn3ZtI46PelW-CsGmgi_N9XhX-BQCsfnyjINlA2i8c3BHbE7qa2x7u51qXNKSK00hDdOB8e1pXNnabRDpWO59KMeTQ9fnvxVbmTdU6OYCIj0tiqTw=,gAAAAABn3ZtIaLZUu0xw2VWVlgf30wcwsH_j-1mFUBiuyrKr1k_eW1byouSMe2gRVBamDA7alSMkcbPXpSbbmxAfSGy65JaPiA==
Acer,2.6998470867928086,4,1000,13.343561645490691,2.6233502628850744,30998.00861002435,e35312d1121250843dd51b84c2a709aca09364eb4e80e6280dd1dc90d3bc0455,gAAAAABn3ZtIPoUOizhznEkMQkVfDHAppkE9O-KVMiAhL8KqQPl61mCksgBmVwedkxSYPtEeDI6wlRlD6Aj--xzgRcb9pEFXJ4_TDrJQdNxEHOoaqhDxYLw=,gAAAAABn3ZtIbi_-Axc7QcBA_gW-MDaFmcVtOUpL1Lsz6F92xeslwKqiuFrDz9nR5XHC2VRr-JG2gRkcfa3pbcWk8cUWp9MzPw==
HP,3.000051370298259,16,256,11.415969982326589,3.7630910548626377,9864.41377714835,243acdc37ef241f9ec35b0875f21ae50b0c348c48e83d4925ffa3d56a913f3c9,gAAAAABn3ZtI0VzBiObstj4fQbKhTa7FEwsVy_D3V-kqF9MX88rc8ebkK9Y4UmkyyGXPlROazhrODYt8iBnyTqeKt-kucpQIyLJ7xZIfowDFuCFBGZjYPz0=,gAAAAABn3ZtI4FixIfXhEc7-jUaKr7fGWN09DmNGCmve-xo9kVcZAryLI6JyykuwRxMJ8w4wG56L9Ez_vhCc0TraV_wTcXUMJg==
Acer,2.229156446773258,16,512,14.82993343875096,2.337093445846957,17642.368258108138,7ef56e8740fdcba13955cae167a58e6eb4d685e33dbe0f58086a48b94d693d46,gAAAAABn3ZtIJqPNuS-WwkoswMEf1Ep7SJ8PwWy07_oC4l_BHt3zNME-zzPMvtWspaQ_vaxMCAcun3RPzR7dzOBGiaeYWunelRdyJE25neL9jvMSOHYW3lE=,gAAAAABn3ZtIaDxULWJtFJjMKXewhj9owbeSEcfKAF9BsAKoUBVNIEIWVj0ybGm_hu5EEBqe-jNjRhOtZKuRBrzcFW-cXEnK8g==
Lenovo,3.2374547153163564,4,256,15.39802171777012,2.9959594142981083,8957.611388888343,e216cc35c802e5e980fa04062c6741c7d811383011a885e14320c770d1277657,gAAAAABn3ZtIe3is_2n1k274I1Re6nqsLinwCj9sZaZg8iH1EqUtFYxIJLo3WrIW_qaYxC1QtS8tqSe7YweZAlRGEs_VErkRFQJ5wGeJLeGy7M7jOk6qcxQ=,gAAAAABn3ZtIlYY9mLbUeNJcrZQDSWzFnCbEHqCZs6Dh9zfyhW3MBSa1uzh17ARiUcduCtqppKjjfeWx1V3mzwY75jZWk5cmeQ==
Acer,3.6503059929730113,4,512,15.05675238552974,4.344897674159741,16837.251254164315,9d1559e94da0408e2b402d07263f612b8ee846461e48140a91569c75986f0295,gAAAAABn3ZtIITndTSNHlDHuSIUmtDp3ztBg-3u2_nYhrHPHRBTuMtza2VJEpVGuOTTD8ufAB-crOKGNAsNV1CEmr0B-11fOokEh08aA-BQm74Opm71L7RA=,gAAAAABn3ZtIDfV-6Je1uMR49DpvwR6Dkfva_O-FUaOEmotSPC6r73VIDE2YInjJJbcANfwGETT9dloS-wcCLl7kW3rNBZoKLw==
Asus,3.449627472233374,32,512,11.830612959976364,3.311154565526563,18503.891186596426,2b892ee7f90bfbbfd79ab26420762239975fee09d1677d81ad133904e3eb6944,gAAAAABn3ZtIkp1DK1hqlgTBQ1x5B-8zvBQ9BQFRgI8gPhtXRw0Iu7VQo6cUXa3IZhbyNquLUnOBfaPLJuBfDEEhgyVlyTZGP_1ELWRhQRerN_9iz_OupL8=,gAAAAABn3ZtIpbtna-SGSAjCJo9K15spOnNfhTMqMQdOH2phKtVg2CxfC1h4cA7yKyyFlXT3tLEWkyjrhta9lCRa_Zn2H2kncg==
